Label,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20
A,0.0,0.0,0.0,-0.2628431986792743,-0.13316134259042797,-0.11349729410240648,-0.4556044555789524,-0.4514495593472201,-0.13442385137026575,-0.556417965133726,-0.7788575076743377,-0.15165094375900592,-0.6492974293625136,-1.0,-0.136853761671263,-0.3614387799949504,-0.7489477804990636,0.028784225036044428,-0.35405220334891013,-0.9684709259276576,-0.0645644382881446,-0.2945878810496777,-0.6951283788551273,-0.0921649105330127,-0.2927916057069359,-0.607695122853162,-0.09659541399592213,-0.18577210511058612,-0.7925197841069163,0.0449102333953556,-0.17591533107828378,-0.9597564827007549,-0.061421115833342636,-0.15100125560751596,-0.6383095884378696,-0.07391510664198958,-0.18451862286123794,-0.6342443784572774,-0.056246158041137605,-0.021514924047221724,-0.7886926039871702,0.03192296820543753,0.0003251657920486125,-0.9526080421788914,-0.08457888425664134,-0.005311891376773216,-0.6733769126336899,-0.04037583585921988,-0.04285621381202272,-0.6447748620064387,0.018422718446761552,0.12835356445466084,-0.7593979289701893,0.007943829895583433,0.16078747078821037,-0.9283536494653254,-0.04731875977871308,0.13418763383866505,-0.7439399085115228,-0.0032227312156212495,0.10128234336997577,-0.6878174617005703,0.04621617652279594
A,0.0,0.0,0.0,-0.2643608839338205,-0.12977254767100735,-0.11581658225455381,-0.4584080424740134,-0.44989208372363027,-0.135930783788133,-0.5629436309696961,-0.7795234981682766,-0.15056117736696736,-0.6565525827262653,-1.0,-0.13169018910997554,-0.36635988587287666,-0.7546991679220942,0.022169856691407325,-0.3576554925310845,-0.9731815821032533,-0.06855568781764615,-0.2956401695868497,-0.6951394903122672,-0.09206998277623926,-0.29511854837699464,-0.6159590608719746,-0.09477367120135541,-0.19043392524992475,-0.7995137316890559,0.04022774901731223,-0.18013340526681107,-0.9675056324277088,-0.0652289808331146,-0.15394763509769852,-0.6423266275957534,-0.07500443344818523,-0.1872279676333611,-0.6437448120263238,-0.055672446253386375,-0.025510403463085182,-0.7965110907140183,0.02965360072828226,-0.004857543984220316,-0.9609453249538469,-0.08692743147251278,-0.008466494670138288,-0.6775947309405638,-0.04145526042443851,-0.04348192435828654,-0.6536427672005183,0.018087420599373728,0.12627601534928226,-0.7684108893352553,0.008097805981838669,0.15661655412874645,-0.9386898078620265,-0.04765034539184415,0.13067553479824812,-0.7511764046487241,-0.003319812107764334,0.10064869678743647,-0.695433812296235,0.04645330739129729
A,0.0,0.0,0.0,-0.26571199038749604,-0.13164242728587713,-0.11657015585044363,-0.4587685426305655,-0.4486848458896309,-0.136209212650288,-0.5639960919726267,-0.7798381802269464,-0.14923755603148198,-0.6590093911634206,-1.0,-0.12715993463315634,-0.371807966437698,-0.760148196342468,0.022060372504996078,-0.3628799567823193,-0.9756535039602809,-0.06748727881985843,-0.3013485695665852,-0.695635839590804,-0.08815745835223497,-0.3024463758298261,-0.618263864734662,-0.08875946579849558,-0.19497776679709503,-0.8051456051038023,0.04152275881339475,-0.1849525939987234,-0.9701291010304394,-0.06349626213785513,-0.15889571965959645,-0.6404804536998976,-0.07183434294912988,-0.19330672601951976,-0.6459405446049447,-0.051791225756006774,-0.029327569546755645,-0.8018461838584321,0.03254096822728175,-0.008297537438977267,-0.9644177644818621,-0.08378395260193607,-0.012723705358745873,-0.6771003637380936,-0.03625027185861768,-0.048550648131226545,-0.6537576712187075,0.02419582146724117,0.1234057718970386,-0.7728074824897114,0.012529725681447373,0.1536435709680514,-0.9426511453167715,-0.042771608310726926,0.12720168197382178,-0.751258881088674,0.002825934851015673,0.0960124936826834,-0.6959001620127091,0.05342344778275703
A,0.0,0.0,0.0,-0.27068215318557076,-0.13395546669777547,-0.11687151743275795,-0.4615465593498429,-0.449491678069294,-0.13632995601078426,-0.5651438600154813,-0.7819479275362226,-0.14823994121046397,-0.6631398549701812,-1.0,-0.12444352263446146,-0.3775265440059777,-0.7677629087087284,0.01869164822179798,-0.36449005925069433,-0.9762234541141732,-0.06816967003525323,-0.304545646924814,-0.6949455047867402,-0.08638624003470968,-0.30819190960224757,-0.6236125371109061,-0.08648763103708602,-0.20019769567026716,-0.8149936332197475,0.038833252485531995,-0.18776641489579513,-0.9721223753815825,-0.06764122432024565,-0.16231282879902995,-0.640303663299481,-0.0770309025846143,-0.1975983477952808,-0.6471955122524266,-0.057860470311709204,-0.033049250541772504,-0.8104312932351859,0.03158669279731624,-0.011210130818159728,-0.9648066473181859,-0.08574527863907536,-0.01592780004593277,-0.6777380109134369,-0.03849140177262692,-0.05306695764581882,-0.6552219306844863,0.02145382963034848,0.1215460995924702,-0.7796196001872544,0.013581473221814093,0.15276555875881836,-0.9461509177208323,-0.04271358642472272,0.12522673665291048,-0.7529276769426736,0.0028905718229056084,0.09134412216311977,-0.6978801103159886,0.053510200959835746
A,0.0,0.0,0.0,-0.26845175657317766,-0.13240761439650578,-0.11610475512396948,-0.4600293621997145,-0.4489583512458515,-0.135746180544842,-0.5630532818599212,-0.7817091336646432,-0.1493127232210582,-0.6625337471841521,-1.0,-0.12841727823111787,-0.37146557357316046,-0.7638053926710574,0.023973288933839227,-0.3612812322666071,-0.9774679509225663,-0.06549081028234481,-0.30322081405946383,-0.6969804868192526,-0.08781463977093525,-0.30455415025880006,-0.6201075180988083,-0.09010330877769328,-0.195330206524169,-0.8099643397589118,0.04286770021474907,-0.18437935274190498,-0.9705016293226488,-0.06460937332939311,-0.16015704262892713,-0.6400996079308032,-0.07587327523471184,-0.19338146785204546,-0.6430302391966021,-0.0575063836942926,-0.029574355579247848,-0.8058866266572662,0.0335255875980311,-0.00796175605729713,-0.9642206764913246,-0.08429486354485921,-0.013378071638608498,-0.6777309425137138,-0.038526071253403904,-0.04913246092205045,-0.6531354788231045,0.02106863137909141,0.12398607982391278,-0.7756522664350937,0.013259873695964569,0.15532109263494576,-0.9445183395525596,-0.04308323081524938,0.1278998933846921,-0.7536779056970405,0.0014872582000220237,0.09556256770931852,-0.6988599040462229,0.05158094910130694
A,0.0,0.0,0.0,-0.2698573933043811,-0.12367807246417539,-0.11745739077738133,-0.4658137358112066,-0.44840759099094035,-0.13748428760639814,-0.5707586019053137,-0.781519387117624,-0.1514292153086729,-0.667495530705727,-1.0,-0.1312377598211145,-0.3754542251313767,-0.7594140522826367,0.017335805059852043,-0.36521343447160726,-0.9762509160161781,-0.0717006668403384,-0.3017909602443575,-0.6935190369238285,-0.09174485043483993,-0.30343298004111535,-0.6173248652726648,-0.09280660505707378,-0.19881279979939515,-0.8057831695132522,0.03615992738665203,-0.18597581933458857,-0.9691250126999293,-0.06981841572112335,-0.15982628658390277,-0.6368721641328056,-0.07880835116224864,-0.19736662912531533,-0.6407428864183173,-0.05933800846951776,-0.031454104076731354,-0.803514691926736,0.02689226712165044,-0.008742307085371628,-0.965408959340771,-0.09060301870512036,-0.011812987866433493,-0.6752737240083787,-0.04433474093983235,-0.05068125663368648,-0.6508678104889527,0.015130203945176545,0.12187003486806125,-0.7762618325511618,0.00666988722177452,0.15641081623256325,-0.9442472022325935,-0.05112636252625348,0.13142578593647658,-0.7526011616922574,-0.00757885884597609,0.09877302470163273,-0.6980405360126761,0.0416321073808587
A,0.0,0.0,0.0,-0.26867029181298696,-0.12477998519219037,-0.11773033286520161,-0.46347708193290293,-0.4527962376344995,-0.13613873900828885,-0.5698266365026902,-0.7839220002253315,-0.14755412945468663,-0.6690248913413925,-1.0,-0.1241214227890402,-0.37734524177629214,-0.7680934885573901,0.01860375268707547,-0.36626200428822564,-0.9785715344806482,-0.06861978902723424,-0.3023877674201997,-0.6945145193268324,-0.08814330619263722,-0.3045363176087931,-0.6232596467489975,-0.08952868382154562,-0.2002086860000829,-0.8152141856262078,0.038537311746068496,-0.1876336282521146,-0.9737380541551102,-0.06698497199437858,-0.16035769053149776,-0.6384414937294088,-0.07666423686163266,-0.19665901095044125,-0.643701177492519,-0.05782843000430292,-0.031944261508385696,-0.8126478738152102,0.03070443352217446,-0.009348552699492267,-0.9685611651176838,-0.08595863477568179,-0.012319205811345562,-0.675663404915236,-0.03969445387905495,-0.05059894137473228,-0.6513379898241494,0.019480274202502507,0.12308967404744668,-0.7854572200734676,0.0119859310303779,0.15523935305824776,-0.9499346246352297,-0.04423646836023127,0.1299262455925337,-0.755428817694564,0.0003596628583983875,0.09735382645294732,-0.701250113775105,0.0501403059767372
A,0.0,0.0,0.0,-0.2688104869858518,-0.12794361962314127,-0.1181225807199644,-0.4637432910814206,-0.45205104552844577,-0.1384651572957328,-0.5706463292364211,-0.7829122985157551,-0.1530523354794531,-0.671634229618203,-1.0,-0.133509769478039,-0.37372628327264995,-0.7643105358489029,0.021489384492360184,-0.3661463347619546,-0.9805802416890017,-0.06805472635612557,-0.3024586023780596,-0.6997163992850176,-0.08968454909051057,-0.30216022356958566,-0.620026830257128,-0.09150418310950845,-0.19892830652799529,-0.81321508258289,0.040688138392465906,-0.18834246779859928,-0.9741974921011957,-0.06657019292025568,-0.15984848337106947,-0.6409677354348562,-0.076832307164886,-0.19474255239343358,-0.641858538108521,-0.05757890397797496,-0.03277313091245626,-0.8115699904159079,0.03133848203731148,-0.01007098902065661,-0.971058880734935,-0.08758985726468146,-0.01257741434935543,-0.681644112739085,-0.042008312876987496,-0.05006566717349893,-0.6546890435604891,0.017715137015849657,0.12108870778140296,-0.7837493626676322,0.010964914904300621,0.15477864387806642,-0.9525860471828556,-0.047200458970359474,0.12929054966923723,-0.760823490841374,-0.0035673448260013386,0.0961921706874132,-0.7048647880286175,0.04605214144321045
A,0.0,0.0,0.0,-0.26794124675993164,-0.1295465039702665,-0.11722363045281792,-0.4632625717897505,-0.45168126702489,-0.1378508898496921,-0.5697472503349558,-0.7822697834763812,-0.15310190661207843,-0.6697886669788234,-1.0,-0.13442575773276091,-0.37195022649389187,-0.7614639215614183,0.021363666275807904,-0.3658259700740417,-0.9794638328887082,-0.0692381500684109,-0.3017406885544077,-0.6988606638125588,-0.09139463523357463,-0.30055874621113404,-0.616046083856268,-0.09307628749813508,-0.197634385114231,-0.8106783570460742,0.03996052167927414,-0.18739614749515815,-0.9729136230479838,-0.06800836366150481,-0.15876610842509697,-0.6401321872205322,-0.07874898084519466,-0.19374597863852785,-0.638444810429641,-0.05968061067123394,-0.032059510202227845,-0.8095282071134978,0.03013053673200737,-0.009108850077156071,-0.9699074019004076,-0.08931594279919515,-0.011849485644212647,-0.6797896510296307,-0.04366303792987385,-0.04969651224278156,-0.6503801572102268,0.01638565332310398,0.12100970101076076,-0.7816709182707956,0.009386791334607646,0.1547267420673069,-0.9505526364451327,-0.04900811332330494,0.12956813146053686,-0.7588791120617595,-0.005091458303942924,0.09643113969304103,-0.7021957309496956,0.04490833724868811
A,0.0,0.0,0.0,-0.2670996411757287,-0.12378691025845429,-0.1207456383038428,-0.46735352443658834,-0.4525702759725756,-0.14174990278980168,-0.5742027695687079,-0.781759690494326,-0.15622718147102782,-0.6735319994366803,-1.0,-0.137564309172188,-0.381253221944288,-0.7601941073383641,0.016430532634268392,-0.3693754830888351,-0.9803710987568244,-0.07487230400712605,-0.30396982475435347,-0.7017227545468488,-0.09798915260976218,-0.3064891877877306,-0.6117007387838481,-0.10023627284325863,-0.20386981603631033,-0.8107392878937965,0.036060454678089215,-0.18935697833923226,-0.9742258518317733,-0.07184788802407582,-0.1578718629376517,-0.6473750577867808,-0.08467906820266374,-0.19804105787287968,-0.638616561210073,-0.06751220291027507,-0.03613098870613207,-0.8119133032795202,0.02718602962546187,-0.010047598784838912,-0.9687357561128517,-0.09357569059912184,-0.009190721146576264,-0.6809133480595432,-0.051079823962899826,-0.05201232121251322,-0.6468913470068881,0.0067759222395324895,0.11955465726300606,-0.7873455116247425,0.007424397257336335,0.15430568574331702,-0.9552998022540143,-0.0538925285962477,0.1319440132894994,-0.7629884240395605,-0.01236532233913725,0.09401641544785323,-0.7026509124632755,0.036053890456721874
